country,date,confirmed,deaths,recovered
Brazil,2020-01-24,0,0,0
Brazil,2020-01-25,0,0,0
Brazil,2020-01-26,0,0,0
Brazil,2020-01-27,0,0,0
Brazil,2020-01-28,0,0,0
Brazil,2020-01-29,0,0,0
Brazil,2020-01-30,0,0,0
Brazil,2020-01-31,0,0,0
Brazil,2020-02-01,0,0,0
Brazil,2020-02-02,0,0,0
Brazil,2020-02-03,0,0,0
Brazil,2020-02-04,0,0,0
Brazil,2020-02-05,0,0,0
Brazil,2020-02-06,0,0,0
Brazil,2020-02-07,0,0,0
Brazil,2020-02-08,0,0,0
Brazil,2020-02-09,0,0,0
Brazil,2020-02-10,0,0,0
Brazil,2020-02-11,0,0,0
Brazil,2020-02-12,0,0,0
Brazil,2020-02-13,0,0,0
Brazil,2020-02-14,0,0,0
Brazil,2020-02-15,0,0,0
Brazil,2020-02-16,0,0,0
Brazil,2020-02-17,0,0,0
Brazil,2020-02-18,0,0,0
Brazil,2020-02-19,0,0,0
Brazil,2020-02-20,0,0,0
Brazil,2020-02-21,0,0,0
Brazil,2020-02-22,0,0,0
Brazil,2020-02-23,0,0,0
Brazil,2020-02-24,0,0,0
Brazil,2020-02-25,0,0,0
Brazil,2020-02-26,1,0,0
Brazil,2020-02-27,1,0,0
Brazil,2020-02-28,1,0,0
Brazil,2020-02-29,2,0,0
Brazil,2020-03-01,2,0,0
Brazil,2020-03-02,2,0,0
Brazil,2020-03-03,2,0,0
Brazil,2020-03-04,4,0,0
Brazil,2020-03-05,4,0,0
Brazil,2020-03-06,13,0,0
Brazil,2020-03-07,13,0,0
Brazil,2020-03-08,20,0,0
Brazil,2020-03-09,25,0,0
Brazil,2020-03-10,31,0,0
Brunei,2020-01-22,0,0,0
Brunei,2020-01-23,0,0,0
Brunei,2020-01-24,0,0,0
Brunei,2020-01-25,0,0,0
Brunei,2020-01-26,0,0,0
Brunei,2020-01-27,0,0,0
Brunei,2020-01-28,0,0,0
Brunei,2020-01-29,0,0,0
Brunei,2020-01-30,0,0,0
Brunei,2020-01-31,0,0,0
Brunei,2020-02-01,0,0,0
Brunei,2020-02-02,0,0,0
Brunei,2020-02-03,0,0,0
Brunei,2020-02-04,0,0,0
Brunei,2020-02-05,0,0,0
Brunei,2020-02-06,0,0,0
Brunei,2020-02-07,0,0,0
Brunei,2020-02-08,0,0,0
Brunei,2020-02-09,0,0,0
Brunei,2020-02-10,0,0,0
Brunei,2020-02-11,0,0,0
Brunei,2020-02-12,0,0,0
Brunei,2020-02-13,0,0,0
Brunei,2020-02-14,0,0,0
Brunei,2020-02-15,0,0,0
Brunei,2020-02-16,0,0,0
Brunei,2020-02-17,0,0,0
Brunei,2020-02-18,0,0,0
Brunei,2020-02-19,0,0,0
Brunei,2020-02-20,0,0,0
Brunei,2020-02-21,0,0,0
Brunei,2020-02-22,0,0,0
Brunei,2020-02-23,0,0,0
Brunei,2020-02-24,0,0,0
Brunei,2020-02-25,0,0,0
Brunei,2020-02-26,0,0,0
Brunei,2020-02-27,0,0,0
Brunei,2020-02-28,0,0,0
Brunei,2020-02-29,0,0,0
Brunei,2020-03-01,0,0,0
Brunei,2020-03-02,0,0,0
Brunei,2020-03-03,0,0,0
Brunei,2020-03-04,0,0,0
Brunei,2020-03-05,0,0,0
Brunei,2020-03-06,0,0,0
Brunei,2020-03-07,0,0,0
Brunei,2020-03-08,0,0,0
Brunei,2020-03-09,1,0,0
Brunei,2020-03-10,1,0,0
Bulgaria,2020-01-22,0,0,0
Bulgaria,2020-01-23,0,0,0
Bulgaria,2020-01-24,0,0,0
Bulgaria,2020-01-25,0,0,0
Bulgaria,2020-01-26,0,0,0
Bulgaria,2020-01-27,0,0,0
Bulgaria,2020-01-28,0,0,0
Bulgaria,2020-01-29,0,0,0
Bulgaria,2020-01-30,0,0,0
Bulgaria,2020-01-31,0,0,0
Bulgaria,2020-02-01,0,0,0
Bulgaria,2020-02-02,0,0,0
Bulgaria,2020-02-03,0,0,0
Bulgaria,2020-02-04,0,0,0
Bulgaria,2020-02-05,0,0,0
Bulgaria,2020-02-06,0,0,0
Bulgaria,2020-02-07,0,0,0
Bulgaria,2020-02-08,0,0,0
Bulgaria,2020-02-09,0,0,0
Bulgaria,2020-02-10,0,0,0
Bulgaria,2020-02-11,0,0,0
Bulgaria,2020-02-12,0,0,0
Bulgaria,2020-02-13,0,0,0
Bulgaria,2020-02-14,0,0,0
Bulgaria,2020-02-15,0,0,0
Bulgaria,2020-02-16,0,0,0
Bulgaria,2020-02-17,0,0,0
Bulgaria,2020-02-18,0,0,0
Bulgaria,2020-02-19,0,0,0
Bulgaria,2020-02-20,0,0,0
Bulgaria,2020-02-21,0,0,0
Bulgaria,2020-02-22,0,0,0
Bulgaria,2020-02-23,0,0,0
Bulgaria,2020-02-24,0,0,0
Bulgaria,2020-02-25,0,0,0
Bulgaria,2020-02-26,0,0,0
Bulgaria,2020-02-27,0,0,0
Bulgaria,2020-02-28,0,0,0
Bulgaria,2020-02-29,0,0,0
Bulgaria,2020-03-01,0,0,0
Bulgaria,2020-03-02,0,0,0
Bulgaria,2020-03-03,0,0,0
Bulgaria,2020-03-04,0,0,0
Bulgaria,2020-03-05,0,0,0
Bulgaria,2020-03-06,0,0,0
Bulgaria,2020-03-07,0,0,0
Bulgaria,2020-03-08,4,0,0
Bulgaria,2020-03-09,4,0,0
Bulgaria,2020-03-10,4,0,0
Burkina Faso,2020-01-22,0,0,0
Burkina Faso,2020-01-23,0,0,0
Burkina Faso,2020-01-24,0,0,0
Burkina Faso,2020-01-25,0,0,0
Burkina Faso,2020-01-26,0,0,0
Burkina Faso,2020-01-27,0,0,0
Burkina Faso,2020-01-28,0,0,0
Burkina Faso,2020-01-29,0,0,0
Burkina Faso,2020-01-30,0,0,0
Burkina Faso,2020-01-31,0,0,0
Burkina Faso,2020-02-01,0,0,0
Burkina Faso,2020-02-02,0,0,0
Burkina Faso,2020-02-03,0,0,0
Burkina Faso,2020-02-04,0,0,0
Burkina Faso,2020-02-05,0,0,0
Burkina Faso,2020-02-06,0,0,0
Burkina Faso,2020-02-07,0,0,0
Burkina Faso,2020-02-08,0,0,0
Burkina Faso,2020-02-09,0,0,0
Burkina Faso,2020-02-10,0,0,0
Burkina Faso,2020-02-11,0,0,0
Burkina Faso,2020-02-12,0,0,0
Burkina Faso,2020-02-13,0,0,0
Burkina Faso,2020-02-14,0,0,0
Burkina Faso,2020-02-15,0,0,0
Burkina Faso,2020-02-16,0,0,0
Burkina Faso,2020-02-17,0,0,0
Burkina Faso,2020-02-18,0,0,0
Burkina Faso,2020-02-19,0,0,0
Burkina Faso,2020-02-20,0,0,0
Burkina Faso,2020-02-21,0,0,0
Burkina Faso,2020-02-22,0,0,0
Burkina Faso,2020-02-23,0,0,0
Burkina Faso,2020-02-24,0,0,0
Burkina Faso,2020-02-25,0,0,0
Burkina Faso,2020-02-26,0,0,0
Burkina Faso,2020-02-27,0,0,0
Burkina Faso,2020-02-28,0,0,0
Burkina Faso,2020-02-29,0,0,0
Burkina Faso,2020-03-01,0,0,0
Burkina Faso,2020-03-02,0,0,0
Burkina Faso,2020-03-03,0,0,0
Burkina Faso,2020-03-04,0,0,0
Burkina Faso,2020-03-05,0,0,0
Burkina Faso,2020-03-06,0,0,0
Burkina Faso,2020-03-07,0,0,0
Burkina Faso,2020-03-08,0,0,0
Burkina Faso,2020-03-09,0,0,0
Burkina Faso,2020-03-10,1,0,0
Cambodia,2020-01-22,0,0,0
Cambodia,2020-01-23,0,0,0
Cambodia,2020-01-24,0,0,0
Cambodia,2020-01-25,0,0,0
Cambodia,2020-01-26,0,0,0
Cambodia,2020-01-27,1,0,0
Cambodia,2020-01-28,1,0,0
Cambodia,2020-01-29,1,0,0
Cambodia,2020-01-30,1,0,0
Cambodia,2020-01-31,1,0,0
Cambodia,2020-02-01,1,0,0
Cambodia,2020-02-02,1,0,0
Cambodia,2020-02-03,1,0,0
Cambodia,2020-02-04,1,0,0
Cambodia,2020-02-05,1,0,0
Cambodia,2020-02-06,1,0,0
Cambodia,2020-02-07,1,0,0
Cambodia,2020-02-08,1,0,0
Cambodia,2020-02-09,1,0,0
Cambodia,2020-02-10,1,0,0
Cambodia,2020-02-11,1,0,0
Cambodia,2020-02-12,1,0,1
Cambodia,2020-02-13,1,0,1
Cambodia,2020-02-14,1,0,1
Cambodia,2020-02-15,1,0,1
Cambodia,2020-02-16,1,0,1
Cambodia,2020-02-17,1,0,1
Cambodia,2020-02-18,1,0,1
Cambodia,2020-02-19,1,0,1
Cambodia,2020-02-20,1,0,1
Cambodia,2020-02-21,1,0,1
Cambodia,2020-02-22,1,0,1
Cambodia,2020-02-23,1,0,1
Cambodia,2020-02-24,1,0,1
Cambodia,2020-02-25,1,0,1
Cambodia,2020-02-26,1,0,1
Cambodia,2020-02-27,1,0,1
Cambodia,2020-02-28,1,0,1
Cambodia,2020-02-29,1,0,1
Cambodia,2020-03-01,1,0,1
Cambodia,2020-03-02,1,0,1
Cambodia,2020-03-03,1,0,1
Cambodia,2020-03-04,1,0,1
Cambodia,2020-03-05,1,0,1
Cambodia,2020-03-06,1,0,1
Cambodia,2020-03-07,1,0,1
Cambodia,2020-03-08,2,0,1
Cambodia,2020-03-09,2,0,1
Cambodia,2020-03-10,2,0,1
Cameroon,2020-01-22,0,0,0
Cameroon,2020-01-23,0,0,0
Cameroon,2020-01-24,0,0,0
Cameroon,2020-01-25,0,0,0
Cameroon,2020-01-26,0,0,0
Cameroon,2020-01-27,0,0,0
Cameroon,2020-01-28,0,0,0
Cameroon,2020-01-29,0,0,0
Cameroon,2020-01-30,0,0,0
Cameroon,2020-01-31,0,0,0
Cameroon,2020-02-01,0,0,0
Cameroon,2020-02-02,0,0,0
Cameroon,2020-02-03,0,0,0
Cameroon,2020-02-04,0,0,0
Cameroon,2020-02-05,0,0,0
Cameroon,2020-02-06,0,0,0
Cameroon,2020-02-07,0,0,0
Cameroon,2020-02-08,0,0,0
Cameroon,2020-02-09,0,0,0
Cameroon,2020-02-10,0,0,0
Cameroon,2020-02-11,0,0,0
Cameroon,2020-02-12,0,0,0
Cameroon,2020-02-13,0,0,0
Cameroon,2020-02-14,0,0,0
Cameroon,2020-02-15,0,0,0
Cameroon,2020-02-16,0,0,0
Cameroon,2020-02-17,0,0,0
Cameroon,2020-02-18,0,0,0
Cameroon,2020-02-19,0,0,0
Cameroon,2020-02-20,0,0,0
Cameroon,2020-02-21,0,0,0
Cameroon,2020-02-22,0,0,0
Cameroon,2020-02-23,0,0,0
Cameroon,2020-02-24,0,0,0
Cameroon,2020-02-25,0,0,0
Cameroon,2020-02-26,0,0,0
Cameroon,2020-02-27,0,0,0
Cameroon,2020-02-28,0,0,0
Cameroon,2020-02-29,0,0,0
Cameroon,2020-03-01,0,0,0
Cameroon,2020-03-02,0,0,0
Cameroon,2020-03-03,0,0,0
Cameroon,2020-03-04,0,0,0
Cameroon,2020-03-05,0,0,0
Cameroon,2020-03-06,1,0,0
Cameroon,2020-03-07,1,0,0
Cameroon,2020-03-08,2,0,0
Cameroon,2020-03-09,2,0,0
Cameroon,2020-03-10,2,0,0
Canada,2020-01-22,0,0,0
Canada,2020-01-23,0,0,0
Canada,2020-01-24,0,0,0
Canada,2020-01-25,0,0,0
Canada,2020-01-26,1,0,0
Canada,2020-01-27,1,0,0
Canada,2020-01-28,2,0,0
Canada,2020-01-29,2,0,0
Canada,2020-01-30,2,0,0
Canada,2020-01-31,4,0,0
Canada,2020-02-01,4,0,0
Canada,2020-02-02,4,0,0
Canada,2020-02-03,4,0,0
Canada,2020-02-04,4,0,0
Canada,2020-02-05,5,0,0
Canada,2020-02-06,5,0,0
Canada,2020-02-07,7,0,0
Canada,2020-02-08,7,0,0
Canada,2020-02-09,7,0,0
Canada,2020-02-10,7,0,0
Canada,2020-02-11,7,0,0
Canada,2020-02-12,7,0,1
Canada,2020-02-13,7,0,1
Canada,2020-02-14,7,0,1
Canada,2020-02-15,7,0,1
Canada,2020-02-16,7,0,1
Canada,2020-02-17,8,0,1
Canada,2020-02-18,8,0,1
Canada,2020-02-19,8,0,1
Canada,2020-02-20,8,0,1
Canada,2020-02-21,9,0,3
Canada,2020-02-22,9,0,3
Canada,2020-02-23,9,0,3
Canada,2020-02-24,10,0,3
Canada,2020-02-25,11,0,3
Canada,2020-02-26,11,0,3
Canada,2020-02-27,13,0,6
Canada,2020-02-28,14,0,6
Canada,2020-02-29,20,0,6
Canada,2020-03-01,24,0,6
Canada,2020-03-02,27,0,6
Canada,2020-03-03,30,0,6
Canada,2020-03-04,33,0,6
Canada,2020-03-05,37,0,6
Canada,2020-03-06,49,0,6
Canada,2020-03-07,54,0,8
Canada,2020-03-08,64,0,8
Canada,2020-03-09,77,1,8
Canada,2020-03-10,79,1,8
Channel Islands,2020-01-22,0,0,0
Channel Islands,2020-01-23,0,0,0
Channel Islands,2020-01-24,0,0,0
Channel Islands,2020-01-25,0,0,0
Channel Islands,2020-01-26,0,0,0
Channel Islands,2020-01-27,0,0,0
Channel Islands,2020-01-28,0,0,0
Channel Islands,2020-01-29,0,0,0
Channel Islands,2020-01-30,0,0,0
Channel Islands,2020-01-31,0,0,0
Channel Islands,2020-02-01,0,0,0
Channel Islands,2020-02-02,0,0,0
Channel Islands,2020-02-03,0,0,0
Channel Islands,2020-02-04,0,0,0
Channel Islands,2020-02-05,0,0,0
Channel Islands,2020-02-06,0,0,0
Channel Islands,2020-02-07,0,0,0
Channel Islands,2020-02-08,0,0,0
Channel Islands,2020-02-09,0,0,0
Channel Islands,2020-02-10,0,0,0
Channel Islands,2020-02-11,0,0,0
Channel Islands,2020-02-12,0,0,0
Channel Islands,2020-02-13,0,0,0
Channel Islands,2020-02-14,0,0,0
Channel Islands,2020-02-15,0,0,0
Channel Islands,2020-02-16,0,0,0
Channel Islands,2020-02-17,0,0,0
Channel Islands,2020-02-18,0,0,0
Channel Islands,2020-02-19,0,0,0
Channel Islands,2020-02-20,0,0,0
Channel Islands,2020-02-21,0,0,0
Channel Islands,2020-02-22,0,0,0
Channel Islands,2020-02-23,0,0,0
Channel Islands,2020-02-24,0,0,0
Channel Islands,2020-02-25,0,0,0
Channel Islands,2020-02-26,0,0,0
Channel Islands,2020-02-27,0,0,0
Channel Islands,2020-02-28,0,0,0
Channel Islands,2020-02-29,0,0,0
Channel Islands,2020-03-01,0,0,0
Channel Islands,2020-03-02,0,0,0
Channel Islands,2020-03-03,0,0,0
Channel Islands,2020-03-04,0,0,0
Channel Islands,2020-03-05,0,0,0
Channel Islands,2020-03-06,0,0,0
Channel Islands,2020-03-07,0,0,0
Channel Islands,2020-03-08,0,0,0
Channel Islands,2020-03-09,0,0,0
Channel Islands,2020-03-10,1,0,0
Chile,2020-01-22,0,0,0
Chile,2020-01-23,0,0,0
Chile,2020-01-24,0,0,0
Chile,2020-01-25,0,0,0
Chile,2020-01-26,0,0,0
Chile,2020-01-27,0,0,0
Chile,2020-01-28,0,0,0
Chile,2020-01-29,0,0,0
Chile,2020-01-30,0,0,0
Chile,2020-01-31,0,0,0
Chile,2020-02-01,0,0,0
Chile,2020-02-02,0,0,0
Chile,2020-02-03,0,0,0
Chile,2020-02-04,0,0,0
Chile,2020-02-05,0,0,0
Chile,2020-02-06,0,0,0
Chile,2020-02-07,0,0,0
Chile,2020-02-08,0,0,0
Chile,2020-02-09,0,0,0
Chile,2020-02-10,0,0,0
Chile,2020-02-11,0,0,0
Chile,2020-02-12,0,0,0
Chile,2020-02-13,0,0,0
Chile,2020-02-14,0,0,0
Chile,2020-02-15,0,0,0
Chile,2020-02-16,0,0,0
Chile,2020-02-17,0,0,0
Chile,2020-02-18,0,0,0
Chile,2020-02-19,0,0,0
Chile,2020-02-20,0,0,0
Chile,2020-02-21,0,0,0
Chile,2020-02-22,0,0,0
Chile,2020-02-23,0,0,0
Chile,2020-02-24,0,0,0
Chile,2020-02-25,0,0,0
Chile,2020-02-26,0,0,0
Chile,2020-02-27,0,0,0
Chile,2020-02-28,0,0,0
Chile,2020-02-29,0,0,0
Chile,2020-03-01,0,0,0
Chile,2020-03-02,0,0,0
Chile,2020-03-03,1,0,0
Chile,2020-03-04,1,0,0
Chile,2020-03-05,4,0,0
Chile,2020-03-06,4,0,0
Chile,2020-03-07,4,0,0
Chile,2020-03-08,8,0,0
Chile,2020-03-09,8,0,0
Chile,2020-03-10,13,0,0
Colombia,2020-01-22,0,0,0
Colombia,2020-01-23,0,0,0
Colombia,2020-01-24,0,0,0
Colombia,2020-01-25,0,0,0
Colombia,2020-01-26,0,0,0
Colombia,2020-01-27,0,0,0
Colombia,2020-01-28,0,0,0
Colombia,2020-01-29,0,0,0
Colombia,2020-01-30,0,0,0
Colombia,2020-01-31,0,0,0
Colombia,2020-02-01,0,0,0
Colombia,2020-02-02,0,0,0
Colombia,2020-02-03,0,0,0
Colombia,2020-02-04,0,0,0
Colombia,2020-02-05,0,0,0
Colombia,2020-02-06,0,0,0
Colombia,2020-02-07,0,0,0
Colombia,2020-02-08,0,0,0
Colombia,2020-02-09,0,0,0
Colombia,2020-02-10,0,0,0
Colombia,2020-02-11,0,0,0
Colombia,2020-02-12,0,0,0
Colombia,2020-02-13,0,0,0
Colombia,2020-02-14,0,0,0
Colombia,2020-02-15,0,0,0
Colombia,2020-02-16,0,0,0
Colombia,2020-02-17,0,0,0
Colombia,2020-02-18,0,0,0
Colombia,2020-02-19,0,0,0
Colombia,2020-02-20,0,0,0
Colombia,2020-02-21,0,0,0
Colombia,2020-02-22,0,0,0
Colombia,2020-02-23,0,0,0
Colombia,2020-02-24,0,0,0
Colombia,2020-02-25,0,0,0
Colombia,2020-02-26,0,0,0
Colombia,2020-02-27,0,0,0
Colombia,2020-02-28,0,0,0
Colombia,2020-02-29,0,0,0
Colombia,2020-03-01,0,0,0
Colombia,2020-03-02,0,0,0
Colombia,2020-03-03,0,0,0
Colombia,2020-03-04,0,0,0
Colombia,2020-03-05,0,0,0
Colombia,2020-03-06,1,0,0
Colombia,2020-03-07,1,0,0
Colombia,2020-03-08,1,0,0
Colombia,2020-03-09,1,0,0
Colombia,2020-03-10,3,0,0
Costa Rica,2020-01-22,0,0,0
Costa Rica,2020-01-23,0,0,0
Costa Rica,2020-01-24,0,0,0
Costa Rica,2020-01-25,0,0,0
Costa Rica,2020-01-26,0,0,0
Costa Rica,2020-01-27,0,0,0
Costa Rica,2020-01-28,0,0,0
Costa Rica,2020-01-29,0,0,0
Costa Rica,2020-01-30,0,0,0
Costa Rica,2020-01-31,0,0,0
Costa Rica,2020-02-01,0,0,0
Costa Rica,2020-02-02,0,0,0
Costa Rica,2020-02-03,0,0,0
Costa Rica,2020-02-04,0,0,0
Costa Rica,2020-02-05,0,0,0
Costa Rica,2020-02-06,0,0,0
Costa Rica,2020-02-07,0,0,0
Costa Rica,2020-02-08,0,0,0
Costa Rica,2020-02-09,0,0,0
Costa Rica,2020-02-10,0,0,0
Costa Rica,2020-02-11,0,0,0
Costa Rica,2020-02-12,0,0,0
Costa Rica,2020-02-13,0,0,0
Costa Rica,2020-02-14,0,0,0
Costa Rica,2020-02-15,0,0,0
Costa Rica,2020-02-16,0,0,0
Costa Rica,2020-02-17,0,0,0
Costa Rica,2020-02-18,0,0,0
Costa Rica,2020-02-19,0,0,0
Costa Rica,2020-02-20,0,0,0
Costa Rica,2020-02-21,0,0,0
Costa Rica,2020-02-22,0,0,0
Costa Rica,2020-02-23,0,0,0
Costa Rica,2020-02-24,0,0,0
Costa Rica,2020-02-25,0,0,0
Costa Rica,2020-02-26,0,0,0
Costa Rica,2020-02-27,0,0,0
Costa Rica,2020-02-28,0,0,0
Costa Rica,2020-02-29,0,0,0
Costa Rica,2020-03-01,0,0,0
Costa Rica,2020-03-02,0,0,0
Costa Rica,2020-03-03,0,0,0
Costa Rica,2020-03-04,0,0,0
Costa Rica,2020-03-05,0,0,0
Costa Rica,2020-03-06,1,0,0
Costa Rica,2020-03-07,1,0,0
Costa Rica,2020-03-08,5,0,0
Costa Rica,2020-03-09,9,0,0
Costa Rica,2020-03-10,9,0,0
Croatia,2020-01-22,0,0,0
Croatia,2020-01-23,0,0,0
Croatia,2020-01-24,0,0,0
Croatia,2020-01-25,0,0,0
Croatia,2020-01-26,0,0,0
Croatia,2020-01-27,0,0,0
Croatia,2020-01-28,0,0,0
Croatia,2020-01-29,0,0,0
Croatia,2020-01-30,0,0,0
Croatia,2020-01-31,0,0,0
Croatia,2020-02-01,0,0,0
Croatia,2020-02-02,0,0,0
Croatia,2020-02-03,0,0,0
Croatia,2020-02-04,0,0,0
Croatia,2020-02-05,0,0,0
Croatia,2020-02-06,0,0,0
Croatia,2020-02-07,0,0,0
Croatia,2020-02-08,0,0,0
Croatia,2020-02-09,0,0,0
Croatia,2020-02-10,0,0,0
Croatia,2020-02-11,0,0,0
Croatia,2020-02-12,0,0,0
Croatia,2020-02-13,0,0,0
Croatia,2020-02-14,0,0,0
Croatia,2020-02-15,0,0,0
Croatia,2020-02-16,0,0,0
Croatia,2020-02-17,0,0,0
Croatia,2020-02-18,0,0,0
Croatia,2020-02-19,0,0,0
Croatia,2020-02-20,0,0,0
Croatia,2020-02-21,0,0,0
Croatia,2020-02-22,0,0,0
Croatia,2020-02-23,0,0,0
Croatia,2020-02-24,0,0,0
Croatia,2020-02-25,1,0,0
Croatia,2020-02-26,3,0,0
Croatia,2020-02-27,3,0,0
Croatia,2020-02-28,5,0,0
Croatia,2020-02-29,6,0,0
Croatia,2020-03-01,7,0,0
Croatia,2020-03-02,7,0,0
Croatia,2020-03-03,9,0,0
Croatia,2020-03-04,10,0,0
Croatia,2020-03-05,10,0,0
Croatia,2020-03-06,11,0,0
Croatia,2020-03-07,12,0,0
Croatia,2020-03-08,12,0,0
Croatia,2020-03-09,12,0,0
Croatia,2020-03-10,14,0,0
Cyprus,2020-01-22,0,0,0
Cyprus,2020-01-23,0,0,0
Cyprus,2020-01-24,0,0,0
Cyprus,2020-01-25,0,0,0
Cyprus,2020-01-26,0,0,0
Cyprus,2020-01-27,0,0,0
Cyprus,2020-01-28,0,0,0
Cyprus,2020-01-29,0,0,0
Cyprus,2020-01-30,0,0,0
Cyprus,2020-01-31,0,0,0
Cyprus,2020-02-01,0,0,0
Cyprus,2020-02-02,0,0,0
Cyprus,2020-02-03,0,0,0
Cyprus,2020-02-04,0,0,0
Cyprus,2020-02-05,0,0,0
Cyprus,2020-02-06,0,0,0
Cyprus,2020-02-07,0,0,0
Cyprus,2020-02-08,0,0,0
Cyprus,2020-02-09,0,0,0
Cyprus,2020-02-10,0,0,0
Cyprus,2020-02-11,0,0,0
Cyprus,2020-02-12,0,0,0
Cyprus,2020-02-13,0,0,0
Cyprus,2020-02-14,0,0,0
Cyprus,2020-02-15,0,0,0
Cyprus,2020-02-16,0,0,0
Cyprus,2020-02-17,0,0,0
Cyprus,2020-02-18,0,0,0
Cyprus,2020-02-19,0,0,0
Cyprus,2020-02-20,0,0,0
Cyprus,2020-02-21,0,0,0
Cyprus,2020-02-22,0,0,0
Cyprus,2020-02-23,0,0,0
Cyprus,2020-02-24,0,0,0
Cyprus,2020-02-25,0,0,0
Cyprus,2020-02-26,0,0,0
Cyprus,2020-02-27,0,0,0
Cyprus,2020-02-28,0,0,0
Cyprus,2020-02-29,0,0,0
Cyprus,2020-03-01,0,0,0
Cyprus,2020-03-02,0,0,0
Cyprus,2020-03-03,0,0,0
Cyprus,2020-03-04,0,0,0
Cyprus,2020-03-05,0,0,0
Cyprus,2020-03-06,0,0,0
Cyprus,2020-03-07,0,0,0
Cyprus,2020-03-08,0,0,0
Cyprus,2020-03-09,2,0,0
Cyprus,2020-03-10,3,0,0
Czech Republic,2020-01-22,0,0,0
Czech Republic,2020-01-23,0,0,0
Czech Republic,2020-01-24,0,0,0
Czech Republic,2020-01-25,0,0,0
Czech Republic,2020-01-26,0,0,0
Czech Republic,2020-01-27,0,0,0
Czech Republic,2020-01-28,0,0,0
Czech Republic,2020-01-29,0,0,0
Czech Republic,2020-01-30,0,0,0
Czech Republic,2020-01-31,0,0,0
Czech Republic,2020-02-01,0,0,0
Czech Republic,2020-02-02,0,0,0
Czech Republic,2020-02-03,0,0,0
Czech Republic,2020-02-04,0,0,0
Czech Republic,2020-02-05,0,0,0
Czech Republic,2020-02-06,0,0,0
Czech Republic,2020-02-07,0,0,0
Czech Republic,2020-02-08,0,0,0
Czech Republic,2020-02-09,0,0,0
Czech Republic,2020-02-10,0,0,0
Czech Republic,2020-02-11,0,0,0
Czech Republic,2020-02-12,0,0,0
Czech Republic,2020-02-13,0,0,0
Czech Republic,2020-02-14,0,0,0
Czech Republic,2020-02-15,0,0,0
Czech Republic,2020-02-16,0,0,0
Czech Republic,2020-02-17,0,0,0
Czech Republic,2020-02-18,0,0,0
Czech Republic,2020-02-19,0,0,0
Czech Republic,2020-02-20,0,0,0
Czech Republic,2020-02-21,0,0,0
Czech Republic,2020-02-22,0,0,0
Czech Republic,2020-02-23,0,0,0
Czech Republic,2020-02-24,0,0,0
Czech Republic,2020-02-25,0,0,0
Czech Republic,2020-02-26,0,0,0
Czech Republic,2020-02-27,0,0,0
Czech Republic,2020-02-28,0,0,0
Czech Republic,2020-02-29,0,0,0
Czech Republic,2020-03-01,3,0,0
Czech Republic,2020-03-02,3,0,0
Czech Republic,2020-03-03,5,0,0
Czech Republic,2020-03-04,8,0,0
Czech Republic,2020-03-05,12,0,0
Czech Republic,2020-03-06,18,0,0
Czech Republic,2020-03-07,19,0,0
Czech Republic,2020-03-08,31,0,0
Czech Republic,2020-03-09,31,0,0
Czech Republic,2020-03-10,41,0,0
Denmark,2020-01-22,0,0,0
Denmark,2020-01-23,0,0,0
Denmark,2020-01-24,0,0,0
Denmark,2020-01-25,0,0,0
Denmark,2020-01-26,0,0,0
Denmark,2020-01-27,0,0,0
Denmark,2020-01-28,0,0,0
Denmark,2020-01-29,0,0,0
Denmark,2020-01-30,0,0,0
Denmark,2020-01-31,0,0,0
Denmark,2020-02-01,0,0,0
Denmark,2020-02-02,0,0,0
Denmark,2020-02-03,0,0,0
Denmark,2020-02-04,0,0,0
Denmark,2020-02-05,0,0,0
Denmark,2020-02-06,0,0,0
Denmark,2020-02-07,0,0,0
Denmark,2020-02-08,0,0,0
Denmark,2020-02-09,0,0,0
Denmark,2020-02-10,0,0,0
Denmark,2020-02-11,0,0,0
Denmark,2020-02-12,0,0,0
Denmark,2020-02-13,0,0,0
Denmark,2020-02-14,0,0,0
Denmark,2020-02-15,0,0,0
Denmark,2020-02-16,0,0,0
Denmark,2020-02-17,0,0,0
Denmark,2020-02-18,0,0,0
Denmark,2020-02-19,0,0,0
Denmark,2020-02-20,0,0,0
Denmark,2020-02-21,0,0,0
Denmark,2020-02-22,0,0,0
Denmark,2020-02-23,0,0,0
Denmark,2020-02-24,0,0,0
Denmark,2020-02-25,0,0,0
Denmark,2020-02-26,0,0,0
Denmark,2020-02-27,1,0,0
Denmark,2020-02-28,1,0,0
Denmark,2020-02-29,3,0,0
Denmark,2020-03-01,4,0,0
Denmark,2020-03-02,4,0,0
Denmark,2020-03-03,6,0,0
Denmark,2020-03-04,10,0,0
Denmark,2020-03-05,10,0,0
Denmark,2020-03-06,23,0,1
Denmark,2020-03-07,23,0,1
Denmark,2020-03-08,35,0,1
Denmark,2020-03-09,90,0,1
Denmark,2020-03-10,262,0,1
Dominican Republic,2020-01-22,0,0,0
Dominican Republic,2020-01-23,0,0,0
Dominican Republic,2020-01-24,0,0,0
Dominican Republic,2020-01-25,0,0,0
Dominican Republic,2020-01-26,0,0,0
Dominican Republic,2020-01-27,0,0,0
Dominican Republic,2020-01-28,0,0,0
Dominican Republic,2020-01-29,0,0,0
Dominican Republic,2020-01-30,0,0,0
